instrument,timeframe,level_type,t,price,vwap_distance_norm,vol_forecast_pct_of_price,atr_distance,bounced,fold,pred_proba
ES,1h,HDBSCAN,27830,2863.85,0.7222544171015437,0.0008611741687808,0.3865671641790855,1,2,0.42099032686767895
ES,1h,KDE,27850,2858.009009009009,-1.0847130413669197,0.0010753399087423,0.0021560021559707,0,2,0.44265637782146644
ES,1h,MeanShift,27850,2857.9360795454545,-1.1084428934175956,0.0010753399087423,-0.0152972027972126,0,2,0.42735009585896877
ES,1h,Isolation-Forest,27850,2857.0,-1.413025267107184,0.0010753399087423,-0.2393162393162393,1,2,0.44677627492913596
ES,1h,OPTICS,27850,2855.0,-2.063787000271007,0.0010753399087423,-0.717948717948718,1,2,0.4631514641921308
ES,1h,GMM,27850,2859.0868407202624,-0.7340072251297697,0.0010753399087423,0.2600986339089609,0,2,0.4398370892014691
ES,1h,HDBSCAN,27850,2860.230434782609,-0.3619035981055574,0.0010753399087423,0.5337792642140913,0,2,0.4330526829839969
ES,1h,HDBSCAN,27850,2867.3,1.9383976586865623,0.0010753399087423,2.225641025641069,0,2,0.3937021856484533
ES,1h,VWAP,27850,2861.342680877185,0.0,0.0010753399087423,0.7999578167622468,0,2,0.43152844462127066
ES,1h,OPTICS,27850,2856.0,-1.7384061336890952,0.0010753399087423,-0.4786324786324786,1,2,0.45744587804315856
ES,1h,TDA,27870,2873.214285714286,1.2936389702022986,0.0014971125397575,0.3121387283237204,0,2,0.3936497386651331
ES,1h,KDE,27910,2899.087837837838,0.1172585964015059,0.0006629189718364,0.5439189189189619,0,2,0.42424644097948033
ES,1h,TDA,27910,2898.901785714286,0.0204139089602234,0.0006629189718364,0.4508928571428896,0,2,0.40778975292461195
ES,1h,MeanShift,27910,2899.360576923077,0.2592259706981484,0.0006629189718364,0.6802884615385665,0,2,0.4060630212267439
ES,1h,VWAP,27910,2898.862567753937,0.0,0.0006629189718364,0.4312838769685641,0,2,0.4341370521464519
ES,1h,GMM,27910,2898.899958735726,0.0194629218702063,0.0006629189718364,0.4499793678630794,0,2,0.429348954860102
ES,1h,VWAP,27930,2903.583333333333,0.0,0.0007255278326662,0.208067940552071,1,2,0.43571806166506993
ES,1h,GMM,27930,2900.071224371721,-1.6675039360541788,0.0007255278326662,-1.044658822825559,1,2,0.46055352313257947
ES,1h,TDA,27930,2900.073275862069,-1.6665299149555008,0.0007255278326662,-1.0439270810455092,1,2,0.43863283169172057
ES,1h,OPTICS,27930,2900.5,-1.46392681027196,0.0007255278326662,-0.89171974522293,1,2,0.4570363478265844
ES,1h,KDE,27930,2900.183933933934,-1.6139908928442424,0.0007255278326662,-1.00445668598533,1,2,0.45630276153872135
ES,1h,MeanShift,27930,2900.6409574468084,-1.397002036599413,0.0007255278326662,-0.8414419298008102,1,2,0.4366894419846676
ES,1h,OPTICS,27950,2901.75,-4.421642511864429,0.0006090373222645,-2.7333333333333334,0,2,0.5067184258126693
ES,1h,MeanShift,27950,2900.771653543307,-4.973284605694946,0.0006090373222645,-2.994225721784824,0,2,0.4960161837201959
ES,1h,KDE,27950,2900.668168168168,-5.03163498723098,0.0006090373222645,-3.021821821821868,0,2,0.5129219707105088
ES,1h,HDBSCAN,27950,2899.401960784314,-5.745587889778367,0.0006090373222645,-3.3594771241829826,0,2,0.527146706516245
ES,1h,VWAP,27950,2909.591856762974,0.0,0.0006090373222645,-0.6421715298735459,0,2,0.44175210805073806
ES,1h,TDA,27950,2900.409722222222,-5.177360115367553,0.0006090373222645,-3.0907407407407543,0,2,0.4964185598141191
